Mandi_ID,Commodity_ID,Arrival_Date_ID,Modal_Price,Arrival_Volume_Qty,Crop_ID,Total_Input_Cost,Profit,Min_Price,Max_Price,Price_Range,Avg_Price,Demand_Index,Supply_Index,Volatility,Price_Trend,Season,Profit_Margin,Price_per_Unit
40,4,2025-03-24,4701,8421,4,3845,856,4230.900000000001,5171.1,940.1999999999998,4701,8.421,8.421,0.2,Stable,Kharif,856,4701
45,18,2025-09-11,2182,6130,18,4149,-1967,1963.8,2400.2000000000003,436.4000000000003,2182,6.13,6.13,0.2,Stable,Kharif,-1967,2182
15,14,2025-07-15,2914,19670,14,3526,-612,2622.6,3205.4,582.8000000000002,2914,19.67,19.67,0.2,Stable,Kharif,-612,2914
43,15,2025-01-27,4290,19953,15,4991,-701,3861.0,4719.0,858.0,4290,19.953,19.953,0.2,Stable,Kharif,-701,4290
44,8,2025-03-18,2854,3340,8,3868,-1014,2568.6,3139.4,570.8000000000002,2854,3.34,3.34,0.2,Stable,Kharif,-1014,2854
46,10,2025-10-21,2103,16757,10,3813,-1710,1892.7,2313.3,420.60000000000014,2103,16.757,16.757,0.2,Stable,Kharif,-1710,2103
4,12,2025-09-12,2556,6582,12,2542,14,2300.4,2811.6000000000004,511.2000000000003,2556,6.582,6.582,0.2,Stable,Kharif,14,2556
33,9,2025-01-21,4659,14527,9,4097,562,4193.1,5124.900000000001,931.8000000000002,4659,14.527000000000001,14.527000000000001,0.2,Stable,Kharif,562,4659
24,8,2025-08-06,2331,10202,8,3868,-1537,2097.9,2564.1000000000004,466.2000000000003,2331,10.202,10.202,0.2,Stable,Kharif,-1537,2331
36,17,2025-02-14,4368,8403,17,2601,1767,3931.2000000000003,4804.8,873.5999999999999,4368,8.403,8.403,0.2,Stable,Kharif,1767,4368
51,9,2025-07-01,1673,7865,9,4097,-2424,1505.7,1840.3000000000002,334.60000000000014,1673,7.865,7.865,0.2,Stable,Kharif,-2424,1673
41,13,2025-10-13,1666,18154,13,4374,-2708,1499.4,1832.6000000000001,333.20000000000005,1666,18.154,18.154,0.2,Stable,Kharif,-2708,1666
10,14,2025-12-17,2754,5371,14,3526,-772,2478.6,3029.4,550.8000000000002,2754,5.371,5.371,0.2,Stable,Kharif,-772,2754
36,5,2025-05-24,5271,3758,5,3337,1934,4743.900000000001,5798.1,1054.1999999999998,5271,3.758,3.758,0.2,Stable,Kharif,1934,5271
20,9,2025-02-21,3135,8824,9,4097,-962,2821.5,3448.5000000000005,627.0000000000005,3135,8.824,8.824,0.2,Stable,Kharif,-962,3135
41,16,2025-09-08,2678,5440,16,3269,-591,2410.2000000000003,2945.8,535.5999999999999,2678,5.44,5.44,0.2,Stable,Kharif,-591,2678
45,19,2025-04-16,3287,14994,19,2387,900,2958.3,3615.7000000000003,657.4000000000001,3287,14.994,14.994,0.2,Stable,Kharif,900,3287
44,7,2025-10-24,2676,3689,7,2117,559,2408.4,2943.6000000000004,535.2000000000003,2676,3.689,3.689,0.2,Stable,Kharif,559,2676
11,12,2025-07-18,1540,4129,12,2542,-1002,1386.0,1694.0000000000002,308.0000000000002,1540,4.1290000000000004,4.1290000000000004,0.2,Stable,Kharif,-1002,1540
12,2,2025-12-03,4205,13161,2,2668,1537,3784.5,4625.5,841.0,4205,13.161,13.161,0.2,Stable,Kharif,1537,4205
18,18,2025-10-07,1859,15239,18,4149,-2290,1673.1000000000001,2044.9,371.79999999999995,1859,15.239,15.239,0.2,Stable,Kharif,-2290,1859
30,18,2025-05-28,3185,9747,18,4149,-964,2866.5,3503.5000000000005,637.0000000000005,3185,9.747,9.747,0.2,Stable,Kharif,-964,3185
44,16,2025-04-13,5076,10836,16,3269,1807,4568.400000000001,5583.6,1015.1999999999998,5076,10.836,10.836,0.2,Stable,Kharif,1807,5076
48,11,2025-01-02,3431,1382,11,3587,-156,3087.9,3774.1000000000004,686.2000000000003,3431,1.3820000000000001,1.3820000000000001,0.2,Stable,Kharif,-156,3431
37,2,2025-09-13,2096,11126,2,2668,-572,1886.4,2305.6000000000004,419.2000000000003,2096,11.126,11.126,0.2,Stable,Kharif,-572,2096
20,14,2025-03-01,2746,5415,14,3526,-780,2471.4,3020.6000000000004,549.2000000000003,2746,5.415,5.415,0.2,Stable,Kharif,-780,2746
25,4,2025-11-03,3050,12542,4,3845,-795,2745.0,3355.0000000000005,610.0000000000005,3050,12.542,12.542,0.2,Stable,Kharif,-795,3050
12,7,2025-04-01,3984,2732,7,2117,1867,3585.6,4382.400000000001,796.8000000000006,3984,2.732,2.732,0.2,Stable,Kharif,1867,3984
21,2,2025-04-11,3532,3505,2,2668,864,3178.8,3885.2000000000003,706.4000000000001,3532,3.505,3.505,0.2,Stable,Kharif,864,3532
25,14,2025-04-24,5960,18091,14,3526,2434,5364.0,6556.000000000001,1192.000000000001,5960,18.091,18.091,0.2,Stable,Kharif,2434,5960
11,7,2025-09-19,3419,2417,7,2117,1302,3077.1,3760.9,683.8000000000002,3419,2.4170000000000003,2.4170000000000003,0.2,Stable,Kharif,1302,3419
9,9,2025-02-23,2113,3279,9,4097,-1984,1901.7,2324.3,422.60000000000014,2113,3.279,3.279,0.2,Stable,Kharif,-1984,2113
50,8,2025-07-07,2321,10741,8,3868,-1547,2088.9,2553.1000000000004,464.2000000000003,2321,10.741,10.741,0.2,Stable,Kharif,-1547,2321
25,9,2025-01-27,4601,13888,9,4097,504,4140.900000000001,5061.1,920.1999999999998,4601,13.888,13.888,0.2,Stable,Kharif,504,4601
35,7,2025-08-28,2344,3542,7,2117,227,2109.6,2578.4,468.8000000000002,2344,3.5420000000000003,3.5420000000000003,0.2,Stable,Kharif,227,2344
52,19,2025-03-21,2210,4050,19,2387,-177,1989.0,2431.0,442.0,2210,4.05,4.05,0.2,Stable,Kharif,-177,2210
32,17,2025-07-09,2100,15710,17,2601,-501,1890.0,2310.0,420.0,2100,15.71,15.71,0.2,Stable,Kharif,-501,2100
49,13,2025-11-15,3923,18369,13,4374,-451,3530.7000000000003,4315.3,784.5999999999999,3923,18.369,18.369,0.2,Stable,Kharif,-451,3923
14,11,2025-12-21,3891,4994,11,3587,304,3501.9,4280.1,778.2000000000003,3891,4.994,4.994,0.2,Stable,Kharif,304,3891
1,18,2025-04-01,3640,12600,18,4149,-509,3276.0,4004.0000000000005,728.0000000000005,3640,12.6,12.6,0.2,Stable,Kharif,-509,3640
17,17,2025-02-04,3614,1562,17,2601,1013,3252.6,3975.4000000000005,722.8000000000006,3614,1.562,1.562,0.2,Stable,Kharif,1013,3614
25,16,2025-02-27,3484,5141,16,3269,215,3135.6,3832.4,696.8000000000002,3484,5.141,5.141,0.2,Stable,Kharif,215,3484
8,10,2025-07-08,2958,9433,10,3813,-855,2662.2000000000003,3253.8,591.5999999999999,2958,9.433,9.433,0.2,Stable,Kharif,-855,2958
5,4,2025-09-10,3125,14901,4,3845,-720,2812.5,3437.5000000000005,625.0000000000005,3125,14.901,14.901,0.2,Stable,Kharif,-720,3125
5,4,2025-02-05,3879,18336,4,3845,34,3491.1,4266.900000000001,775.8000000000006,3879,18.336000000000002,18.336000000000002,0.2,Stable,Kharif,34,3879
41,11,2025-12-24,4998,18260,11,3587,1411,4498.2,5497.8,999.6000000000004,4998,18.26,18.26,0.2,Stable,Kharif,1411,4998
35,8,2025-04-02,4331,17266,8,3868,463,3897.9,4764.1,866.2000000000003,4331,17.266000000000002,17.266000000000002,0.2,Stable,Kharif,463,4331
19,9,2025-02-25,3356,566,9,4097,-741,3020.4,3691.6000000000004,671.2000000000003,3356,0.5660000000000001,0.5660000000000001,0.2,Stable,Kharif,-741,3356
23,16,2025-03-08,4260,13287,16,3269,991,3834.0,4686.0,852.0,4260,13.287,13.287,0.2,Stable,Kharif,991,4260
9,10,2025-11-09,4237,10613,10,3813,424,3813.3,4660.700000000001,847.4000000000005,4237,10.613,10.613,0.2,Stable,Kharif,424,4237
54,9,2025-06-18,1383,1935,9,4097,-2714,1244.7,1521.3000000000002,276.60000000000014,1383,1.935,1.935,0.2,Stable,Kharif,-2714,1383
30,3,2025-10-14,3340,2153,3,4301,-961,3006.0,3674.0000000000005,668.0000000000005,3340,2.153,2.153,0.2,Stable,Kharif,-961,3340
50,2,2025-05-11,6479,14801,2,2668,3811,5831.1,7126.900000000001,1295.8000000000002,6479,14.801,14.801,0.2,Stable,Kharif,3811,6479
16,9,2025-06-15,2843,7324,9,4097,-1254,2558.7000000000003,3127.3,568.5999999999999,2843,7.324,7.324,0.2,Stable,Kharif,-1254,2843
33,13,2025-02-21,4763,10324,13,4374,389,4286.7,5239.3,952.6000000000004,4763,10.324,10.324,0.2,Stable,Kharif,389,4763
2,6,2025-06-01,2499,8752,6,3324,-825,2249.1,2748.9,499.8000000000002,2499,8.752,8.752,0.2,Stable,Kharif,-825,2499
14,4,2025-04-15,4001,12737,4,3845,156,3600.9,4401.1,800.2000000000003,4001,12.737,12.737,0.2,Stable,Kharif,156,4001
46,14,2025-04-02,4057,6693,14,3526,531,3651.3,4462.700000000001,811.4000000000005,4057,6.6930000000000005,6.6930000000000005,0.2,Stable,Kharif,531,4057
1,11,2025-07-20,3006,4096,11,3587,-581,2705.4,3306.6000000000004,601.2000000000003,3006,4.096,4.096,0.2,Stable,Kharif,-581,3006
26,2,2025-10-20,3492,5815,2,2668,824,3142.8,3841.2000000000003,698.4000000000001,3492,5.815,5.815,0.2,Stable,Kharif,824,3492
25,3,2025-08-07,2995,9990,3,4301,-1306,2695.5,3294.5000000000005,599.0000000000005,2995,9.99,9.99,0.2,Stable,Kharif,-1306,2995
16,5,2025-03-08,3332,19147,5,3337,-5,2998.8,3665.2000000000003,666.4000000000001,3332,19.147000000000002,19.147000000000002,0.2,Stable,Kharif,-5,3332
15,7,2025-06-18,2877,12604,7,2117,760,2589.3,3164.7000000000003,575.4000000000001,2877,12.604000000000001,12.604000000000001,0.2,Stable,Kharif,760,2877
26,11,2025-11-01,4752,11264,11,3587,1165,4276.8,5227.200000000001,950.4000000000005,4752,11.264,11.264,0.2,Stable,Kharif,1165,4752
47,12,2025-01-28,3403,17057,12,2542,861,3062.7000000000003,3743.3,680.5999999999999,3403,17.057,17.057,0.2,Stable,Kharif,861,3403
44,11,2025-10-15,3297,18337,11,3587,-290,2967.3,3626.7000000000003,659.4000000000001,3297,18.337,18.337,0.2,Stable,Kharif,-290,3297
16,19,2025-12-21,2238,11621,19,2387,-149,2014.2,2461.8,447.60000000000014,2238,11.621,11.621,0.2,Stable,Kharif,-149,2238
14,13,2025-11-23,2318,11345,13,4374,-2056,2086.2000000000003,2549.8,463.5999999999999,2318,11.345,11.345,0.2,Stable,Kharif,-2056,2318
29,4,2025-02-01,2561,1107,4,3845,-1284,2304.9,2817.1000000000004,512.2000000000003,2561,1.107,1.107,0.2,Stable,Kharif,-1284,2561
24,14,2025-06-15,2316,14803,14,3526,-1210,2084.4,2547.6000000000004,463.2000000000003,2316,14.803,14.803,0.2,Stable,Kharif,-1210,2316
47,12,2025-05-16,5807,8661,12,2542,3265,5226.3,6387.700000000001,1161.4000000000005,5807,8.661,8.661,0.2,Stable,Kharif,3265,5807
15,2,2025-03-09,4377,19724,2,2668,1709,3939.3,4814.700000000001,875.4000000000005,4377,19.724,19.724,0.2,Stable,Kharif,1709,4377
19,8,2025-06-03,3489,19723,8,3868,-379,3140.1,3837.9,697.8000000000002,3489,19.723,19.723,0.2,Stable,Kharif,-379,3489
8,19,2025-11-22,2608,7545,19,2387,221,2347.2000000000003,2868.8,521.5999999999999,2608,7.545,7.545,0.2,Stable,Kharif,221,2608
34,13,2025-10-31,2699,11927,13,4374,-1675,2429.1,2968.9,539.8000000000002,2699,11.927,11.927,0.2,Stable,Kharif,-1675,2699
2,1,2025-04-06,5659,18301,1,3410,2249,5093.1,6224.900000000001,1131.8000000000002,5659,18.301000000000002,18.301000000000002,0.2,Stable,Kharif,2249,5659
27,5,2025-07-16,2707,13191,5,3337,-630,2436.3,2977.7000000000003,541.4000000000001,2707,13.191,13.191,0.2,Stable,Kharif,-630,2707
10,11,2025-04-18,5993,3608,11,3587,2406,5393.7,6592.3,1198.6000000000004,5993,3.608,3.608,0.2,Stable,Kharif,2406,5993
35,11,2025-02-15,3448,15970,11,3587,-139,3103.2000000000003,3792.8,689.5999999999999,3448,15.97,15.97,0.2,Stable,Kharif,-139,3448
23,13,2025-07-05,2065,9179,13,4374,-2309,1858.5,2271.5,413.0,2065,9.179,9.179,0.2,Stable,Kharif,-2309,2065
49,2,2025-11-19,4020,18204,2,2668,1352,3618.0,4422.0,804.0,4020,18.204,18.204,0.2,Stable,Kharif,1352,4020
8,19,2025-10-12,1354,16724,19,2387,-1033,1218.6000000000001,1489.4,270.79999999999995,1354,16.724,16.724,0.2,Stable,Kharif,-1033,1354
28,16,2025-03-24,2541,596,16,3269,-728,2286.9,2795.1000000000004,508.2000000000003,2541,0.596,0.596,0.2,Stable,Kharif,-728,2541
23,5,2025-05-18,3159,16307,5,3337,-178,2843.1,3474.9,631.8000000000002,3159,16.307,16.307,0.2,Stable,Kharif,-178,3159
4,14,2025-11-23,2789,5636,14,3526,-737,2510.1,3067.9,557.8000000000002,2789,5.636,5.636,0.2,Stable,Kharif,-737,2789
14,19,2025-08-25,2804,6166,19,2387,417,2523.6,3084.4,560.8000000000002,2804,6.166,6.166,0.2,Stable,Kharif,417,2804
53,5,2025-11-17,3684,9115,5,3337,347,3315.6,4052.4000000000005,736.8000000000006,3684,9.115,9.115,0.2,Stable,Kharif,347,3684
42,9,2025-05-25,5536,15238,9,4097,1439,4982.400000000001,6089.6,1107.1999999999998,5536,15.238,15.238,0.2,Stable,Kharif,1439,5536
29,12,2025-10-05,2479,18735,12,2542,-63,2231.1,2726.9,495.8000000000002,2479,18.735,18.735,0.2,Stable,Kharif,-63,2479
1,16,2025-04-10,3055,9122,16,3269,-214,2749.5,3360.5000000000005,611.0000000000005,3055,9.122,9.122,0.2,Stable,Kharif,-214,3055
4,19,2025-01-14,4899,2417,19,2387,2512,4409.1,5388.900000000001,979.8000000000002,4899,2.4170000000000003,2.4170000000000003,0.2,Stable,Kharif,2512,4899
32,15,2025-09-19,2965,13685,15,4991,-2026,2668.5,3261.5000000000005,593.0000000000005,2965,13.685,13.685,0.2,Stable,Kharif,-2026,2965
33,17,2025-02-16,3182,3257,17,2601,581,2863.8,3500.2000000000003,636.4000000000001,3182,3.257,3.257,0.2,Stable,Kharif,581,3182
49,15,2025-08-13,2068,18351,15,4991,-2923,1861.2,2274.8,413.60000000000014,2068,18.351,18.351,0.2,Stable,Kharif,-2923,2068
26,3,2025-05-24,4978,16129,3,4301,677,4480.2,5475.8,995.6000000000004,4978,16.129,16.129,0.2,Stable,Kharif,677,4978
17,17,2025-07-15,1882,18518,17,2601,-719,1693.8,2070.2000000000003,376.4000000000003,1882,18.518,18.518,0.2,Stable,Kharif,-719,1882
39,13,2025-10-17,3463,625,13,4374,-911,3116.7000000000003,3809.3,692.5999999999999,3463,0.625,0.625,0.2,Stable,Kharif,-911,3463
23,9,2025-09-14,2661,851,9,4097,-1436,2394.9,2927.1000000000004,532.2000000000003,2661,0.851,0.851,0.2,Stable,Kharif,-1436,2661
32,13,2025-01-08,2145,9059,13,4374,-2229,1930.5,2359.5,429.0,2145,9.059000000000001,9.059000000000001,0.2,Stable,Kharif,-2229,2145
52,16,2025-10-05,3174,15934,16,3269,-95,2856.6,3491.4,634.8000000000002,3174,15.934000000000001,15.934000000000001,0.2,Stable,Kharif,-95,3174
15,19,2025-11-20,3531,949,19,2387,1144,3177.9,3884.1000000000004,706.2000000000003,3531,0.9490000000000001,0.9490000000000001,0.2,Stable,Kharif,1144,3531
13,14,2025-10-17,3020,7672,14,3526,-506,2718.0,3322.0000000000005,604.0000000000005,3020,7.672000000000001,7.672000000000001,0.2,Stable,Kharif,-506,3020
2,8,2025-10-20,3371,3568,8,3868,-497,3033.9,3708.1000000000004,674.2000000000003,3371,3.568,3.568,0.2,Stable,Kharif,-497,3371
19,19,2025-01-23,4866,13969,19,2387,2479,4379.400000000001,5352.6,973.1999999999998,4866,13.969,13.969,0.2,Stable,Kharif,2479,4866
24,3,2025-03-25,4379,17119,3,4301,78,3941.1,4816.900000000001,875.8000000000006,4379,17.119,17.119,0.2,Stable,Kharif,78,4379
45,18,2025-09-12,1804,8156,18,4149,-2345,1623.6000000000001,1984.4,360.79999999999995,1804,8.156,8.156,0.2,Stable,Kharif,-2345,1804
24,16,2025-01-24,4236,7363,16,3269,967,3812.4,4659.6,847.2000000000003,4236,7.363,7.363,0.2,Stable,Kharif,967,4236
11,14,2025-11-21,3606,1292,14,3526,80,3245.4,3966.6000000000004,721.2000000000003,3606,1.292,1.292,0.2,Stable,Kharif,80,3606
22,16,2025-12-02,2143,2878,16,3269,-1126,1928.7,2357.3,428.60000000000014,2143,2.878,2.878,0.2,Stable,Kharif,-1126,2143
15,17,2025-11-12,3547,11060,17,2601,946,3192.3,3901.7000000000003,709.4000000000001,3547,11.06,11.06,0.2,Stable,Kharif,946,3547
10,20,2025-02-07,4877,6356,20,3602,1275,4389.3,5364.700000000001,975.4000000000005,4877,6.356,6.356,0.2,Stable,Kharif,1275,4877
41,11,2025-08-09,3187,4852,11,3587,-400,2868.3,3505.7000000000003,637.4000000000001,3187,4.852,4.852,0.2,Stable,Kharif,-400,3187
27,13,2025-08-02,2585,19307,13,4374,-1789,2326.5,2843.5000000000005,517.0000000000005,2585,19.307000000000002,19.307000000000002,0.2,Stable,Kharif,-1789,2585
9,11,2025-11-29,4896,13986,11,3587,1309,4406.400000000001,5385.6,979.1999999999998,4896,13.986,13.986,0.2,Stable,Kharif,1309,4896
52,4,2025-03-26,3819,2876,4,3845,-26,3437.1,4200.900000000001,763.8000000000006,3819,2.876,2.876,0.2,Stable,Kharif,-26,3819
28,14,2025-01-04,4879,5902,14,3526,1353,4391.1,5366.900000000001,975.8000000000002,4879,5.902,5.902,0.2,Stable,Kharif,1353,4879
1,5,2025-07-14,3319,11033,5,3337,-18,2987.1,3650.9,663.8000000000002,3319,11.033,11.033,0.2,Stable,Kharif,-18,3319
17,4,2025-04-24,3621,5316,4,3845,-224,3258.9,3983.1000000000004,724.2000000000003,3621,5.316,5.316,0.2,Stable,Kharif,-224,3621
31,1,2025-08-03,2145,16511,1,3410,-1265,1930.5,2359.5,429.0,2145,16.511,16.511,0.2,Stable,Kharif,-1265,2145
44,14,2025-12-02,3305,1077,14,3526,-221,2974.5,3635.5000000000005,661.0000000000005,3305,1.077,1.077,0.2,Stable,Kharif,-221,3305
10,7,2025-12-31,3447,5819,7,2117,1330,3102.3,3791.7000000000003,689.4000000000001,3447,5.819,5.819,0.2,Stable,Kharif,1330,3447
37,10,2025-05-21,4901,11796,10,3813,1088,4410.900000000001,5391.1,980.1999999999998,4901,11.796,11.796,0.2,Stable,Kharif,1088,4901
29,2,2025-06-16,1358,10223,2,2668,-1310,1222.2,1493.8000000000002,271.60000000000014,1358,10.223,10.223,0.2,Stable,Kharif,-1310,1358
18,10,2025-10-14,3117,3270,10,3813,-696,2805.3,3428.7000000000003,623.4000000000001,3117,3.27,3.27,0.2,Stable,Kharif,-696,3117
47,3,2025-12-01,3350,14087,3,4301,-951,3015.0,3685.0000000000005,670.0000000000005,3350,14.087,14.087,0.2,Stable,Kharif,-951,3350
38,8,2025-01-05,2624,3653,8,3868,-1244,2361.6,2886.4,524.8000000000002,2624,3.653,3.653,0.2,Stable,Kharif,-1244,2624
39,10,2025-05-07,5961,6251,10,3813,2148,5364.900000000001,6557.1,1192.1999999999998,5961,6.251,6.251,0.2,Stable,Kharif,2148,5961
49,8,2025-03-27,2337,5370,8,3868,-1531,2103.3,2570.7000000000003,467.4000000000001,2337,5.37,5.37,0.2,Stable,Kharif,-1531,2337
6,14,2025-03-27,4802,11516,14,3526,1276,4321.8,5282.200000000001,960.4000000000005,4802,11.516,11.516,0.2,Stable,Kharif,1276,4802
40,18,2025-01-24,3654,18976,18,4149,-495,3288.6,4019.4000000000005,730.8000000000006,3654,18.976,18.976,0.2,Stable,Kharif,-495,3654
12,9,2025-02-14,3107,9317,9,4097,-990,2796.3,3417.7000000000003,621.4000000000001,3107,9.317,9.317,0.2,Stable,Kharif,-990,3107
53,9,2025-04-21,4779,12276,9,4097,682,4301.1,5256.900000000001,955.8000000000002,4779,12.276,12.276,0.2,Stable,Kharif,682,4779
14,4,2025-10-17,1875,10711,4,3845,-1970,1687.5,2062.5,375.0,1875,10.711,10.711,0.2,Stable,Kharif,-1970,1875
44,3,2025-07-04,1568,14560,3,4301,-2733,1411.2,1724.8000000000002,313.60000000000014,1568,14.56,14.56,0.2,Stable,Kharif,-2733,1568
10,14,2025-08-23,2403,18753,14,3526,-1123,2162.7000000000003,2643.3,480.5999999999999,2403,18.753,18.753,0.2,Stable,Kharif,-1123,2403
54,14,2025-06-06,2671,14632,14,3526,-855,2403.9,2938.1000000000004,534.2000000000003,2671,14.632,14.632,0.2,Stable,Kharif,-855,2671
20,16,2025-06-10,2455,14872,16,3269,-814,2209.5,2700.5,491.0,2455,14.872,14.872,0.2,Stable,Kharif,-814,2455
15,5,2025-07-19,2548,11783,5,3337,-789,2293.2000000000003,2802.8,509.5999999999999,2548,11.783,11.783,0.2,Stable,Kharif,-789,2548
31,20,2025-05-02,6423,12114,20,3602,2821,5780.7,7065.3,1284.6000000000004,6423,12.114,12.114,0.2,Stable,Kharif,2821,6423
7,15,2025-08-12,1869,2490,15,4991,-3122,1682.1000000000001,2055.9,373.79999999999995,1869,2.49,2.49,0.2,Stable,Kharif,-3122,1869
41,9,2025-12-31,3631,3179,9,4097,-466,3267.9,3994.1000000000004,726.2000000000003,3631,3.1790000000000003,3.1790000000000003,0.2,Stable,Kharif,-466,3631
10,7,2025-01-23,3254,13852,7,2117,1137,2928.6,3579.4,650.8000000000002,3254,13.852,13.852,0.2,Stable,Kharif,1137,3254
10,13,2025-07-16,1523,15769,13,4374,-2851,1370.7,1675.3000000000002,304.60000000000014,1523,15.769,15.769,0.2,Stable,Kharif,-2851,1523
48,8,2025-10-12,3208,8991,8,3868,-660,2887.2000000000003,3528.8,641.5999999999999,3208,8.991,8.991,0.2,Stable,Kharif,-660,3208
39,12,2025-01-06,4837,17118,12,2542,2295,4353.3,5320.700000000001,967.4000000000005,4837,17.118000000000002,17.118000000000002,0.2,Stable,Kharif,2295,4837
28,4,2025-11-04,2826,8578,4,3845,-1019,2543.4,3108.6000000000004,565.2000000000003,2826,8.578,8.578,0.2,Stable,Kharif,-1019,2826
30,16,2025-12-11,4311,13668,16,3269,1042,3879.9,4742.1,862.2000000000003,4311,13.668000000000001,13.668000000000001,0.2,Stable,Kharif,1042,4311
37,6,2025-03-30,2449,16278,6,3324,-875,2204.1,2693.9,489.8000000000002,2449,16.278,16.278,0.2,Stable,Kharif,-875,2449
3,5,2025-09-30,1748,17988,5,3337,-1589,1573.2,1922.8000000000002,349.60000000000014,1748,17.988,17.988,0.2,Stable,Kharif,-1589,1748
50,1,2025-10-11,2834,10766,1,3410,-576,2550.6,3117.4,566.8000000000002,2834,10.766,10.766,0.2,Stable,Kharif,-576,2834
43,14,2025-09-22,2535,13832,14,3526,-991,2281.5,2788.5,507.0,2535,13.832,13.832,0.2,Stable,Kharif,-991,2535
15,9,2025-04-25,6260,6939,9,4097,2163,5634.0,6886.000000000001,1252.000000000001,6260,6.939,6.939,0.2,Stable,Kharif,2163,6260
21,18,2025-05-04,5112,1257,18,4149,963,4600.8,5623.200000000001,1022.4000000000005,5112,1.2570000000000001,1.2570000000000001,0.2,Stable,Kharif,963,5112
52,6,2025-09-17,2838,12319,6,3324,-486,2554.2000000000003,3121.8,567.5999999999999,2838,12.319,12.319,0.2,Stable,Kharif,-486,2838
37,15,2025-06-18,1823,3743,15,4991,-3168,1640.7,2005.3000000000002,364.60000000000014,1823,3.743,3.743,0.2,Stable,Kharif,-3168,1823
12,16,2025-02-05,2352,6484,16,3269,-917,2116.8,2587.2000000000003,470.4000000000001,2352,6.484,6.484,0.2,Stable,Kharif,-917,2352
4,8,2025-08-17,2207,17263,8,3868,-1661,1986.3,2427.7000000000003,441.4000000000003,2207,17.263,17.263,0.2,Stable,Kharif,-1661,2207
47,19,2025-05-14,4160,13519,19,2387,1773,3744.0,4576.0,832.0,4160,13.519,13.519,0.2,Stable,Kharif,1773,4160
9,5,2025-09-01,1335,15355,5,3337,-2002,1201.5,1468.5000000000002,267.0000000000002,1335,15.355,15.355,0.2,Stable,Kharif,-2002,1335
39,14,2025-03-06,3010,4405,14,3526,-516,2709.0,3311.0000000000005,602.0000000000005,3010,4.405,4.405,0.2,Stable,Kharif,-516,3010
42,7,2025-08-25,3097,9578,7,2117,980,2787.3,3406.7000000000003,619.4000000000001,3097,9.578,9.578,0.2,Stable,Kharif,980,3097
28,4,2025-01-03,4800,16024,4,3845,955,4320.0,5280.0,960.0,4800,16.024,16.024,0.2,Stable,Kharif,955,4800
23,1,2025-02-06,2309,11649,1,3410,-1101,2078.1,2539.9,461.8000000000002,2309,11.649000000000001,11.649000000000001,0.2,Stable,Kharif,-1101,2309
45,4,2025-04-19,4620,11157,4,3845,775,4158.0,5082.0,924.0,4620,11.157,11.157,0.2,Stable,Kharif,775,4620
40,14,2025-09-07,2661,19304,14,3526,-865,2394.9,2927.1000000000004,532.2000000000003,2661,19.304000000000002,19.304000000000002,0.2,Stable,Kharif,-865,2661
44,16,2025-01-03,2155,7775,16,3269,-1114,1939.5,2370.5,431.0,2155,7.775,7.775,0.2,Stable,Kharif,-1114,2155
22,7,2025-08-23,2836,1516,7,2117,719,2552.4,3119.6000000000004,567.2000000000003,2836,1.516,1.516,0.2,Stable,Kharif,719,2836
24,10,2025-09-08,2161,1839,10,3813,-1652,1944.9,2377.1000000000004,432.2000000000003,2161,1.839,1.839,0.2,Stable,Kharif,-1652,2161
51,10,2025-05-23,3365,11224,10,3813,-448,3028.5,3701.5000000000005,673.0000000000005,3365,11.224,11.224,0.2,Stable,Kharif,-448,3365
26,4,2025-09-05,2460,10376,4,3845,-1385,2214.0,2706.0,492.0,2460,10.376,10.376,0.2,Stable,Kharif,-1385,2460
30,12,2025-02-25,3260,8910,12,2542,718,2934.0,3586.0000000000005,652.0000000000005,3260,8.91,8.91,0.2,Stable,Kharif,718,3260
33,6,2025-03-02,2337,10213,6,3324,-987,2103.3,2570.7000000000003,467.4000000000001,2337,10.213000000000001,10.213000000000001,0.2,Stable,Kharif,-987,2337
16,13,2025-03-09,2471,1328,13,4374,-1903,2223.9,2718.1000000000004,494.2000000000003,2471,1.328,1.328,0.2,Stable,Kharif,-1903,2471
22,1,2025-03-20,3438,12984,1,3410,28,3094.2000000000003,3781.8,687.5999999999999,3438,12.984,12.984,0.2,Stable,Kharif,28,3438
49,8,2025-11-23,2288,8517,8,3868,-1580,2059.2000000000003,2516.8,457.5999999999999,2288,8.517,8.517,0.2,Stable,Kharif,-1580,2288
50,16,2025-07-15,1573,14761,16,3269,-1696,1415.7,1730.3000000000002,314.60000000000014,1573,14.761000000000001,14.761000000000001,0.2,Stable,Kharif,-1696,1573
43,5,2025-07-14,2830,4077,5,3337,-507,2547.0,3113.0000000000005,566.0000000000005,2830,4.077,4.077,0.2,Stable,Kharif,-507,2830
18,7,2025-01-23,3145,19542,7,2117,1028,2830.5,3459.5000000000005,629.0000000000005,3145,19.542,19.542,0.2,Stable,Kharif,1028,3145
7,3,2025-01-14,4394,17552,3,4301,93,3954.6,4833.400000000001,878.8000000000006,4394,17.552,17.552,0.2,Stable,Kharif,93,4394
50,2,2025-10-16,1235,5305,2,2668,-1433,1111.5,1358.5,247.0,1235,5.305,5.305,0.2,Stable,Kharif,-1433,1235
